t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1713619299813597470,3.41953,0.00171881,0.883458,-0.0198345,3.51835,0.232959,0.201588,Three,0.978015,-0.0681545,0.197083,0.0759163,0.996598,-0.0320915,-0.194225,0.0463478,0.979861
1713619299820873832,3.42416,-0.00467507,0.884578,0.00100762,3.52352,0.227011,0.201642,Three,0.978021,-0.0681865,0.19704,0.0759439,0.996596,-0.0320767,-0.194182,0.0463357,0.97987
1713619299830213836,3.42818,-0.0126731,0.886404,0.0218466,3.52835,0.219239,0.202428,Three,0.97803,-0.0681753,0.197,0.0759328,0.996596,-0.0320879,-0.194141,0.0463417,0.979878
1713619299838054804,3.45048,-0.0195204,0.892773,0.00409975,3.55188,0.213856,0.204012,Three,0.978031,-0.0681621,0.197003,0.0759211,0.996597,-0.0320957,-0.194145,0.0463473,0.979877
1713619299847265792,3.4564,-0.0275708,0.895013,0.0338316,3.55865,0.206333,0.204652,Three,0.978026,-0.0681956,0.197012,0.0759526,0.996595,-0.0320804,-0.194154,0.0463391,0.979876
1713619299854551488,3.46621,-0.0336726,0.898446,0.0296699,3.56935,0.200855,0.205768,Three,0.978024,-0.0681852,0.197028,0.0759407,0.996596,-0.0320701,-0.19417,0.0463277,0.979873
1713619299863619366,3.48248,-0.041468,0.903849,0.0590394,3.58686,0.194116,0.207448,Three,0.97802,-0.0681744,0.197053,0.0759295,0.996598,-0.032063,-0.194196,0.0463204,0.979868
1713619299870897110,3.49422,-0.0479851,0.907109,0.0786561,3.59943,0.188451,0.208004,Three,0.978016,-0.0681852,0.197068,0.0759392,0.996597,-0.0320529,-0.194212,0.0463134,0.979866
1713619299880031152,3.52792,-0.0564722,0.916516,0.0631282,3.63482,0.182389,0.210298,Three,0.978014,-0.0682221,0.197064,0.0759703,0.996596,-0.032021,-0.194209,0.046288,0.979868
1713619299887304441,3.54116,-0.062793,0.920822,0.0932425,3.64905,0.176946,0.211599,Three,0.978012,-0.0682173,0.197078,0.0759632,0.996597,-0.0320063,-0.194224,0.0462732,0.979865
1713619299895984713,3.56707,-0.0708606,0.928776,0.100012,3.6765,0.17083,0.213997,Three,0.978008,-0.0682743,0.197077,0.0760188,0.996593,-0.0319939,-0.194221,0.0462719,0.979866
1713619299902911375,3.57539,-0.0770493,0.931073,0.130507,3.6855,0.16541,0.214514,Three,0.978013,-0.0683281,0.197034,0.076072,0.996589,-0.0319962,-0.194176,0.0462814,0.979874
1713619299912041358,3.59985,-0.0853945,0.938234,0.158513,3.71139,0.15881,0.21652,Three,0.978017,-0.0683543,0.197003,0.0761019,0.996586,-0.0320199,-0.194142,0.0463083,0.97988
1713619299919963366,3.57299,-0.0903358,0.932168,-0.305015,3.68427,0.151895,0.215543,Three,0.978019,-0.0683152,0.197006,0.0760617,0.996589,-0.0320174,-0.194147,0.0462983,0.979879
1713619299928644655,3.60951,-0.0993895,0.942681,0.230659,3.72267,0.145481,0.218284,Three,0.978013,-0.0683598,0.197022,0.0761071,0.996586,-0.0320131,-0.194161,0.046304,0.979876
1713619299935682526,3.63262,-0.105801,0.949626,0.245977,3.74708,0.140777,0.220283,Three,0.978009,-0.0683998,0.197029,0.0761482,0.996582,-0.0320137,-0.194166,0.0463131,0.979875
1713619299944734573,3.65657,-0.114024,0.956416,0.274587,3.77238,0.134224,0.222041,Three,0.978015,-0.0684112,0.196995,0.0761586,0.996582,-0.0320152,-0.194131,0.0463142,0.979882
1713619299951930476,3.61191,-0.118335,0.945356,0.340387,3.72682,0.126867,0.219779,Three,0.978021,-0.0684085,0.196967,0.076154,0.996582,-0.0320132,-0.194103,0.0463093,0.979887
1713619299961111633,3.70129,-0.128371,0.970185,0.321938,3.81982,0.122777,0.226205,Three,0.978018,-0.0683805,0.196988,0.0761252,0.996584,-0.0320063,-0.194127,0.0462985,0.979883
1713619299968507515,3.54736,-0.127856,0.931611,-0.555475,3.66164,0.112961,0.218178,Three,0.978008,-0.06842,0.197025,0.0761628,0.996582,-0.0319841,-0.194163,0.0462867,0.979877
1713619299977533220,3.69267,-0.141022,0.969908,0.393833,3.8122,0.109835,0.226867,Three,0.978004,-0.0684601,0.19703,0.076204,0.996579,-0.0319841,-0.194167,0.0462951,0.979876
1713619299985010708,3.69672,-0.14694,0.9718,0.428133,3.81693,0.104213,0.227702,Three,0.978006,-0.0684679,0.19702,0.0762112,0.996579,-0.0319831,-0.194156,0.0462948,0.979878
1713619299993973940,3.68804,-0.153077,0.970248,0.466497,3.80856,0.0974351,0.227648,Three,0.97801,-0.0684566,0.197003,0.0762025,0.996579,-0.0320018,-0.194138,0.0463102,0.97988
1713619300001194751,3.71759,-0.159262,0.979395,0.483523,3.83969,0.0930194,0.230659,Three,0.978018,-0.0684015,0.196983,0.0761437,0.996583,-0.0319934,-0.194121,0.0462891,0.979885
1713619300010245473,3.714,-0.165439,0.979009,0.519111,3.83652,0.086527,0.230772,Three,0.978024,-0.0683824,0.196961,0.0761224,0.996585,-0.031989,-0.194101,0.0462791,0.979889
1713619300018018664,3.73032,-0.171447,0.984083,0.540195,3.8539,0.0814357,0.232246,Three,0.978024,-0.0683358,0.196974,0.0760823,0.996587,-0.0320237,-0.194113,0.0463062,0.979886
1713619300077288088,3.67749,0.153186,0.951538,-0.630019,3.77363,0.401907,0.225874,Four,0.978037,-0.06832,0.196916,0.0760691,0.996587,-0.0320521,-0.194054,0.0463273,0.979896
1713619300085277816,3.69341,0.149798,0.955359,-0.595414,3.79017,0.399657,0.226485,Four,0.978042,-0.0683325,0.196889,0.076085,0.996585,-0.0320744,-0.194025,0.0463504,0.979901
1713619300091387834,3.72066,0.147769,0.962692,-0.561946,3.8184,0.399501,0.228332,Four,0.978043,-0.0683413,0.19688,0.0760965,0.996584,-0.0320892,-0.194015,0.0463665,0.979902
