t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1.71201E+18,5.82949,-0.353283,-0.00920559,0.330367,5.71557,-0.0423218,0.768824,Five,0.98754,-0.0533518,-0.148051,0.0532488,0.99857,-0.00466181,0.148088,-0.00327983,0.988969
1.71201E+18,5.75764,-0.352085,-0.00816524,0.405159,5.64439,-0.0448538,0.759274,Five,0.987537,-0.053372,-0.148063,0.0532665,0.998569,-0.00468015,0.148101,-0.00326496,0.988967
1.71201E+18,5.84791,-0.360277,-0.00890448,0.377152,5.73409,-0.0482256,0.7719,Five,0.987538,-0.0533716,-0.148056,0.053266,0.998569,-0.00468147,0.148094,-0.00326321,0.988968
1.71201E+18,5.82373,-0.361398,-0.00815121,0.422897,5.71014,-0.0505593,0.769231,Five,0.987533,-0.053386,-0.148084,0.053279,0.998569,-0.00469156,0.148122,-0.00325669,0.988964
1.71201E+18,5.86169,-0.367026,-0.00917731,0.425703,5.74808,-0.0540522,0.773889,Five,0.987531,-0.053405,-0.148089,0.0532961,0.998568,-0.00470636,0.148128,-0.0032449,0.988963
1.71201E+18,5.95158,-0.374725,-0.0105104,0.409751,5.83746,-0.0569415,0.785789,Five,0.987534,-0.0534049,-0.148069,0.0532963,0.998568,-0.00470409,0.148108,-0.00324608,0.988966
1.71201E+18,5.88808,-0.374054,-0.00931061,0.45812,5.77458,-0.0596596,0.777355,Five,0.98754,-0.0534032,-0.148032,0.0532967,0.998568,-0.0046894,0.148071,-0.00325867,0.988971
1.71201E+18,5.94143,-0.381146,-0.00992117,0.473444,5.82776,-0.0637825,0.784497,Five,0.987543,-0.0534221,-0.148003,0.0533155,0.998567,-0.00469023,0.148041,-0.00325905,0.988976
1.71201E+18,5.88577,-0.380971,-0.00906331,0.519948,5.77265,-0.0665807,0.777112,Five,0.987543,-0.0534218,-0.148004,0.0533154,0.998567,-0.00468938,0.148042,-0.00325993,0.988976
1.71201E+18,5.93594,-0.387436,-0.00968379,0.526972,5.82264,-0.0703308,0.783935,Five,0.987543,-0.053424,-0.148002,0.0533202,0.998567,-0.00467206,0.148039,-0.00327762,0.988976
1.71201E+18,6.20572,-0.407934,-0.0123315,0.496592,6.09055,-0.0763681,0.821279,Five,0.987544,-0.0534305,-0.147995,0.0533255,0.998566,-0.0046802,0.148033,-0.00327,0.988977
1.71201E+18,5.93085,-0.393161,-0.00965757,0.574245,5.81792,-0.0763495,0.783214,Five,0.987543,-0.0534226,-0.148,0.0533148,0.998567,-0.00469819,0.148039,-0.00325093,0.988976
1.71201E+18,5.99363,-0.0195222,-0.00942005,-0.686945,5.85992,0.300031,0.791492,Five,0.987545,-0.053411,-0.147994,0.0533034,0.998567,-0.00469584,0.148033,-0.00325124,0.988977
1.71201E+18,5.85388,-0.023093,-0.00774619,-0.682672,5.72188,0.28908,0.77235,Five,0.987547,-0.0534225,-0.147974,0.0533157,0.998567,-0.00469085,0.148012,-0.00325689,0.98898
