t,x,y,z,yaw1,yaw2,label
1714224627655836213,3.65271,0.402698,-0.532979,-0.377611,0.580803,Three
1714224627662573291,3.65199,0.40303,-0.534355,-0.350267,0.55664,Three
1714224627669636004,3.61237,0.398939,-0.528536,-0.361643,0.573401,Three
1714224627676664096,3.61064,0.398999,-0.528211,-0.327327,0.536014,Three
1714224627683786549,3.56554,0.393599,-0.521546,-0.340923,0.549841,Three
1714224627691583445,3.60386,0.397766,-0.527949,-0.27821,0.488706,Three
1714224627698543875,3.60856,0.398511,-0.529436,-0.246495,0.456976,Three
1714224627705528436,3.62062,0.400375,-0.531276,-0.208096,0.423367,Three
1714224627713587659,3.66885,0.405717,-0.539335,-0.163476,0.379035,Three
1714224627720653810,3.61206,0.398718,-0.530898,-0.177671,0.39016,Three
1714224627727530332,3.54279,0.391195,-0.520346,-0.210218,0.418493,Three
1714224627734398024,3.51736,0.388231,-0.516722,-0.188278,0.401946,Three
1714224627741349007,3.54685,0.391839,-0.52167,-0.135884,0.347444,Three
1714224627748532089,3.56619,0.393978,-0.524681,-0.112084,0.328846,Three
1714224627755634953,3.58628,0.396086,-0.528216,-0.0112568,0.226991,Three
1714224627762790289,3.55858,0.393064,-0.524241,-0.064561,0.281114,Three
1714224627769793331,3.51363,0.387343,-0.517581,-0.0731765,0.289302,Three
1714224627776833778,3.51882,0.387923,-0.518452,-0.0644779,0.282078,Three
1714224627784005952,3.51782,0.387789,-0.518214,-0.0662116,0.283483,Three
1714224627791096444,3.5169,0.387232,-0.518867,-0.0305558,0.248223,Three
1714224627797889463,3.54636,0.390305,-0.52385,0.0580545,0.159944,Three
1714224627804586540,3.52042,0.386827,-0.520899,-0.0227681,0.240942,Three
1714224627812585769,3.5195,0.386689,-0.520563,-0.0250326,0.242941,Three
1714224627820061052,3.50841,0.384938,-0.518735,-0.00528731,0.221656,Three
1714224627827059599,3.52818,0.38623,-0.522296,0.0657794,0.155266,Three
1714224627834590276,3.4967,0.382538,-0.517544,0.254177,-0.0303425,Three
1714224627841788624,3.49714,0.382516,-0.518334,0.241277,-0.0187391,Three
1714224627848957504,3.45421,0.37758,-0.510544,0.309032,-0.085156,Three
1714224627856650333,3.48705,0.381169,-0.516263,0.230016,-0.00683382,Three
1714224627864143742,3.47151,0.378962,-0.513851,0.265801,-0.0406812,Three
1714224627871391239,3.5174,0.383677,-0.521004,0.174502,0.0475321,Three
1714224627878664762,3.47276,0.378352,-0.513853,0.30254,-0.0768024,Three
1714224627885956131,3.50798,0.382007,-0.519849,0.270654,-0.0452283,Three
1714224627893192657,3.50076,0.381116,-0.518751,0.30078,-0.0737312,Three
1714224627900584871,3.48776,0.379696,-0.517159,0.333982,-0.110004,Three
1714224627907461099,3.47793,0.378672,-0.515538,0.360876,-0.134308,Three
1714224627914563596,3.48924,0.379872,-0.517308,0.366937,-0.143775,Three
1714224627922585005,3.48525,0.379379,-0.516615,0.39381,-0.167607,Three
1714224627929790438,3.51895,0.382895,-0.522294,0.380546,-0.154802,Three
1714224627936840836,3.48691,0.379433,-0.517005,0.433576,-0.208724,Three
1714224627944607791,3.48162,0.378584,-0.516118,0.456578,-0.230452,Three
1714224627951649101,3.47949,0.378453,-0.515751,0.481106,-0.251807,Three
1714224627958815932,3.47936,0.37873,-0.515776,0.506378,-0.275621,Three
1714224627966591963,3.51357,0.382626,-0.520812,0.497679,-0.268382,Three
1714224627973702648,3.5187,0.383223,-0.521603,0.514077,-0.284455,Three
1714224627980778663,3.52243,0.383811,-0.52217,0.539159,-0.308853,Three
1714224627988638913,3.54544,0.386701,-0.526168,0.552722,-0.321887,Three
1714224627995773017,3.58636,0.391652,-0.532368,0.554746,-0.324299,Three
1714224628002933489,3.57483,0.39066,-0.530544,0.586942,-0.353053,Three
1714224628010595150,3.58322,0.392104,-0.531816,0.603339,-0.367514,Three
1714224628017771964,3.58432,0.392751,-0.531976,0.632991,-0.395921,Three
1714224628024941131,3.54345,0.388698,-0.525224,0.671198,-0.430316,Three
1714224628032568112,3.58215,0.39373,-0.531587,0.679524,-0.439057,Three
1714224628039766548,3.59676,0.395787,-0.533797,0.696343,-0.454999,Three
1714224628046855894,3.59094,0.395841,-0.532323,0.723363,-0.485166,Three
1714224628054589884,3.62677,0.400531,-0.53835,0.740179,-0.49757,Three
1714224628061664862,3.662,0.40531,-0.543516,0.74714,-0.506481,Three
1714224628068489929,3.62288,0.762988,-0.542853,-0.63354,1.00667,Three
1714224628075409189,3.62246,0.763528,-0.543452,-0.608097,0.983919,Three
1714224628082413322,3.55168,0.748961,-0.533021,-0.601443,0.980527,Three
1714224628089594235,3.53804,0.746694,-0.531796,-0.578641,0.954132,Three
1714224628096599172,3.59358,0.758549,-0.541159,-0.540692,0.921649,Three
1714224628104058017,3.58692,0.757126,-0.540822,-0.513905,0.89449,Three
1714224628111168827,3.49211,0.73722,-0.526292,-0.520546,0.900314,Three
1714224628118420010,3.54704,0.748629,-0.535589,-0.478888,0.864519,Three
1714224628125700605,3.49914,0.73863,-0.529221,-0.465811,0.851441,Three
1714224628132964951,3.48553,0.735618,-0.527747,-0.445346,0.828355,Three
1714224628140197125,3.49376,0.736643,-0.529278,-0.417779,0.80332,Three
1714224628147226526,3.4917,0.735981,-0.529726,-0.397661,0.784831,Three
1714224628153970485,3.46594,0.730025,-0.526484,-0.377984,0.767907,Three
1714224628160771025,3.47975,0.732362,-0.529044,-0.352594,0.742654,Three
1714224628167521815,3.45836,0.726847,-0.526662,-0.335293,0.726661,Three
1714224628174450573,3.46468,0.727549,-0.527733,-0.312984,0.706973,Three
1714224628181574226,3.10936,0.65108,-0.467772,0.841223,-0.437623,Three
1714224628188877698,3.46625,0.727938,-0.528773,-0.173894,0.573863,Three
1714224628195844431,3.45419,0.722109,-0.526992,-0.235221,0.628284,Three
1714224628202814237,3.45128,0.720306,-0.527283,-0.202244,0.594839,Three
1714224628209865736,3.36872,0.701967,-0.51452,-0.237001,0.627443,Three
1714224628217137549,3.38189,0.703236,-0.516682,-0.205794,0.5979,Three
1714224628224256280,3.45117,0.716314,-0.529523,-0.129366,0.521084,Three
1714224628231384079,3.41226,0.70677,-0.523505,-0.126745,0.520606,Three
1714224628238791747,3.37541,0.69759,-0.517842,-0.123942,0.517445,Three
1714224628246152361,3.44332,0.70974,-0.529286,-0.0331562,0.432235,Three
1714224628253192390,3.3965,0.698642,-0.521267,-0.0449537,0.443214,Three
1714224628260280941,3.31485,0.680514,-0.508331,-0.119224,0.506968,Three
1714224628267074803,3.40656,0.697444,-0.523894,-0.00352969,0.404451,Three
1714224628274568873,3.33508,0.680923,-0.512626,-0.0338306,0.426606,Three
1714224628281737995,3.36032,0.684579,-0.51651,0.000623695,0.390628,Three
1714224628288656698,3.34881,0.680817,-0.515067,-0.0157322,0.410053,Three
1714224628296694028,3.40586,0.689633,-0.525238,0.166465,0.233239,Three
1714224628303824169,3.35173,0.676582,-0.516745,0.090707,0.302298,Three
1714224628310891162,3.37208,0.679053,-0.520143,0.192915,0.205807,Three
1714224628318548437,3.36132,0.674663,-0.518425,0.272064,0.120228,Three
1714224628325679192,3.34519,0.669706,-0.515351,0.126999,0.266387,Three
1714224628332982514,3.32518,0.663184,-0.512459,0.118186,0.271264,Three
1714224628340577058,3.33515,0.663626,-0.514163,0.207322,0.187854,Three
1714224628347708101,3.35255,0.665343,-0.517105,0.189043,0.203943,Three
1714224628354660756,3.32996,0.658441,-0.513098,0.167554,0.221481,Three
1714224628362574762,3.31978,0.6541,-0.511903,0.124707,0.260858,Three
1714224628369748332,3.34357,0.656867,-0.515978,0.184394,0.204634,Three
1714224628377240804,3.36506,0.658692,-0.519518,0.228765,0.161377,Three
1714224628384774033,3.33885,0.651044,-0.515951,0.26408,0.126251,Three
1714224628392270686,3.34332,0.650295,-0.516443,0.104929,0.282836,Three
1714224628399593450,3.34288,0.648134,-0.51621,0.320333,0.0684778,Three
1714224628406953910,3.33713,0.644255,-0.515277,0.339767,0.0490292,Three
1714224628414124249,3.32049,0.638843,-0.51251,0.406242,-0.0154686,Three
1714224628421289417,3.31027,0.635511,-0.510854,-0.0401332,0.431269,Three
1714224628428482859,3.33583,0.638144,-0.514571,0.408221,-0.0172934,Three
1714224628435266482,3.35124,0.63904,-0.517081,0.401124,-0.0129017,Three
1714224628442072753,3.34066,0.635026,-0.515428,0.456172,-0.06585,Three
1714224628450837318,3.37319,0.638524,-0.5204,0.434628,-0.0457628,Three
1714224628457757014,3.33189,0.628513,-0.513201,0.506539,-0.117329,Three
1714224628464431573,3.33555,0.627159,-0.513682,0.527543,-0.13676,Three
1714224628471288879,3.31935,0.621854,-0.510656,0.561404,-0.173088,Three
1714224628478287812,3.34041,0.623704,-0.513888,0.56443,-0.176233,Three
1714224628485468953,3.38888,0.630531,-0.521628,0.547805,-0.163733,Three
1714224628492353530,3.3666,0.623904,-0.518021,0.596817,-0.208871,Three
1714224628499245908,3.34734,0.61779,-0.514536,0.629898,-0.244171,Three
1714224628506163675,3.37467,0.620282,-0.518701,0.634869,-0.249455,Three
1714224628512924136,3.35047,0.612994,-0.514297,0.675247,-0.290461,Three
1714224628519859555,3.34774,0.609489,-0.513244,0.691381,-0.307343,Three
1714224628527597468,3.37395,0.610597,-0.517192,0.7107,-0.325253,Three
1714224628534449256,3.2717,0.589758,-0.49834,-0.393026,0.764655,Three
1714224628541157609,3.43539,0.614826,-0.525936,0.726963,-0.34593,Three
1714224628548516300,3.38154,0.600782,-0.516704,0.774495,-0.3906,Three
1714224628555464465,3.36004,0.59263,-0.512773,0.809754,-0.427898,Three
1714224628562501308,3.42474,0.599446,-0.522729,0.804475,-0.425663,Three
1714224628569409853,3.45413,0.599953,-0.526436,0.815263,-0.439866,Three
1714224628576329350,3.42456,0.589545,-0.521212,0.856467,-0.479723,Three
1714224628583106405,3.43697,0.587026,-0.52188,0.876138,-0.50211,Three
1714224628590156606,3.60182,0.975026,-0.552575,-0.579918,1.08324,Three
1714224628597218870,3.54528,0.956187,-0.54375,-0.566423,1.06825,Three
1714224628604580887,3.55481,0.954717,-0.545434,-0.540414,1.04348,Three
1714224628611782760,3.5651,0.953588,-0.547121,-0.513932,1.01359,Three
1714224628619003742,3.5174,0.937152,-0.539816,-0.508962,1.0063,Three
1714224628626572798,3.53063,0.93627,-0.542138,-0.475199,0.974447,Three
1714224628633832497,3.51773,0.928912,-0.540132,-0.453454,0.95006,Three
1714224628640933096,3.52188,0.926443,-0.540981,-0.430134,0.926982,Three
1714224628648599880,3.447,0.902547,-0.528935,-0.429674,0.924876,Three
1714224628655315597,3.4781,0.906915,-0.535149,-0.394517,0.887056,Three
1714224628662253889,3.44706,0.89545,-0.530482,-0.38594,0.879388,Three
1714224628669226559,3.47963,0.899372,-0.536127,-0.339977,0.831972,Three
1714224628676059828,3.4337,0.883927,-0.528872,-0.348327,0.837107,Three
1714224628683044339,3.41018,0.873663,-0.525527,-0.336289,0.823375,Three
1714224628690535586,3.40361,0.867317,-0.524626,-0.305395,0.791842,Three
1714224628697876039,3.40103,0.861397,-0.524335,-0.285378,0.769162,Three
1714224628705187853,3.45605,0.870094,-0.53303,-0.229,0.712461,Three
1714224628712178339,3.40104,0.850992,-0.525271,-0.242593,0.722835,Three
1714224628719144631,3.44995,0.857877,-0.53312,-0.189608,0.668082,Three
1714224628726014475,3.41056,0.841799,-0.526329,-0.199602,0.680227,Three
1714224628733029655,3.4082,0.834834,-0.525977,-0.161938,0.635073,Three
1714224628740171528,3.35834,0.816391,-0.517482,-0.184919,0.650825,Three
1714224628747587812,3.36601,0.811195,-0.518143,-0.139331,0.608109,Three
1714224628753774024,3.45189,0.825761,-0.5316,-0.0661519,0.52987,Three
1714224628759773047,3.39537,0.806717,-0.522875,-0.0665196,0.522964,Three
1714224628765854556,3.40706,0.803138,-0.524991,-0.0363554,0.494577,Three
1714224628771945776,3.4117,0.79751,-0.525927,-0.0329064,0.490344,Three
1714224628777846553,3.36337,0.780351,-0.517726,-0.0461812,0.498275,Three
1714224628784557290,3.4121,0.784141,-0.525492,0.0124041,0.440347,Three
1714224628791645120,3.36347,0.765321,-0.517387,-0.0288273,0.473223,Three
1714224628797516701,3.36456,0.758945,-0.51772,0.0199666,0.422287,Three
1714224628803279874,3.43339,0.767998,-0.528348,0.120772,0.317448,Three
1714224628809211068,3.40967,0.756416,-0.525047,0.103288,0.333075,Three
1714224628815156027,3.4129,0.74996,-0.525424,0.234121,0.201546,Three
1714224628821006916,3.43084,0.7469,-0.528602,0.203685,0.227694,Three
1714224628826940624,3.41114,0.735549,-0.525518,0.184674,0.243845,Three
1714224628832815880,3.37414,0.720907,-0.519208,0.186301,0.238649,Three
1714224628838865482,3.36962,0.71354,-0.518161,0.0507556,0.367528,Three
1714224628844820999,3.39188,0.710274,-0.52086,0.190819,0.224273,Three
1714224628851936246,3.38756,0.701224,-0.520385,0.153208,0.258757,Three
1714224628859130901,3.34334,0.683785,-0.512918,0.0659949,0.344037,Three
1714224628866627554,3.35431,0.676932,-0.513992,0.0583211,0.344632,Three
1714224628874261127,3.36884,0.67066,-0.515778,0.046041,0.349627,Three
1714224628881746883,3.36797,0.661652,-0.515728,0.0430714,0.348029,Three
1714224628888947166,3.35098,0.650011,-0.51156,-0.0033666,0.392969,Three
1714224628895917553,3.38692,0.648679,-0.516438,0.0277037,0.358161,Three
1714224628903064449,3.3787,0.637915,-0.514429,0.36713,0.0144477,Three
1714224628910017318,3.38292,0.630307,-0.514467,0.35595,0.0202585,Three
1714224628916891343,3.37122,0.61994,-0.512676,0.413585,-0.0405653,Three
1714224628923813313,3.34585,0.607351,-0.50828,-0.0884257,0.456635,Three
1714224628930997763,3.42859,0.613084,-0.521028,0.386169,-0.023426,Three
1714224628938648202,3.43282,0.604118,-0.520856,0.380999,-0.0212238,Three
1714224628945798199,3.36596,0.583299,-0.509526,0.478986,-0.12275,Three
1714224628952958373,3.37963,0.576644,-0.511077,0.490796,-0.141222,Three
1714224628959918957,3.42058,0.575018,-0.517566,0.484333,-0.141364,Three
1714224628967605650,3.37921,0.558694,-0.510806,0.537327,-0.198799,Three
1714224628974739744,3.41386,0.555319,-0.516804,0.533414,-0.198989,Three
1714224628981745410,3.42782,0.548775,-0.517935,0.543624,-0.214699,Three
1714224628989574891,3.44914,0.54259,-0.52063,0.551792,-0.224767,Three
1714224628996532641,3.41625,0.528815,-0.515122,0.599857,-0.276276,Three
1714224629003252560,3.45787,0.527003,-0.521619,0.597041,-0.279657,Three
1714224629011629063,3.51242,0.525197,-0.530316,0.595806,-0.287023,Three
1714224629018948507,3.45575,0.50766,-0.520245,0.648655,-0.339778,Three
1714224629026226487,3.49713,0.505112,-0.52595,0.660375,-0.356244,Three
1714224629033561708,3.45981,0.491031,-0.519057,0.701462,-0.401933,Three
1714224629040765352,3.45169,0.481523,-0.517095,0.732711,-0.43648,Three
1714224629047762979,3.49799,0.479905,-0.523654,0.736789,-0.444703,Three
1714224629055639056,3.54327,0.476881,-0.530549,0.739119,-0.448299,Three
1714224629062452020,3.50006,0.46343,-0.521998,0.786155,-0.501501,Three
1714224629069314731,3.50499,0.456319,-0.522183,0.805375,-0.522235,Three
1714224629076253147,3.58503,0.458791,-0.534315,0.798358,-0.518846,Three
1714224629082895762,3.61468,0.820221,-0.545162,-0.620823,1.03745,Three
1714224629089986721,3.59723,0.807076,-0.541983,-0.602514,1.01402,Three
1714224629097051000,3.61504,0.801671,-0.54556,-0.569585,0.982124,Three
1714224629104512344,3.55696,0.779198,-0.536069,-0.561964,0.965779,Three
1714224629112071900,3.52247,0.761409,-0.531032,-0.545654,0.944782,Three
1714224629119231130,3.5119,0.749463,-0.52969,-0.526392,0.920576,Three
1714224629125460671,3.45948,0.730082,-0.520975,-0.51917,0.91042,Three
1714224629132630187,3.50842,0.730808,-0.529326,-0.483082,0.866373,Three
1714224629139481401,3.47289,0.714134,-0.523418,-0.466883,0.851931,Three
1714224629146710064,3.48024,0.705852,-0.524732,-0.443301,0.823656,Three
1714224629152896929,3.48353,0.697602,-0.525373,-0.427987,0.804506,Three
1714224629159734499,3.47508,0.6864,-0.524192,-0.402897,0.772918,Three
1714224629166471955,3.5212,0.686102,-0.531541,-0.359136,0.724994,Three
1714224629173281307,3.478,0.667944,-0.524357,-0.350904,0.714776,Three
1714224629180128045,3.40905,0.645281,-0.512641,-0.36459,0.723176,Three
1714224629187653035,2.93128,0.544984,-0.432379,0.899065,-0.530974,Three
1714224629194682218,3.47858,0.637364,-0.524185,-0.290323,0.635222,Three
1714224629201963371,3.445,0.620003,-0.51924,-0.278695,0.622901,Three
1714224629209589947,3.44963,0.610094,-0.520059,-0.244834,0.581931,Three
1714224629215654792,3.51559,0.612939,-0.530494,-0.182145,0.525043,Three
1714224629221765944,3.50584,0.601616,-0.528353,-0.172105,0.508181,Three
1714224629227821408,3.50574,0.592599,-0.528538,-0.143292,0.47062,Three
1714224629233843532,3.4833,0.579229,-0.524383,-0.139009,0.456827,Three
1714224629239893486,3.43572,0.562437,-0.516625,-0.167473,0.477937,Three
1714224629245870571,3.44795,0.555582,-0.518683,-0.116686,0.430111,Three
1714224629251893013,3.46744,0.549748,-0.521995,-0.0903321,0.402114,Three
1714224629257859996,3.46458,0.540212,-0.521723,-0.089162,0.396571,Three
1714224629264587660,3.43205,0.524418,-0.515992,-0.0671757,0.361071,Three
1714224629271286320,3.48337,0.522343,-0.523994,0.0156615,0.277172,Three
1714224629278313409,3.44687,0.506098,-0.517923,-0.0215373,0.308319,Three
1714224629286671212,3.44776,0.493139,-0.518274,0.0160002,0.265107,Three
1714224629294153215,3.46205,0.483974,-0.520489,0.0534391,0.220743,Three
1714224629301708827,3.44812,0.470203,-0.517398,0.0104132,0.256621,Three
1714224629308695003,3.4079,0.454423,-0.510762,0.00176816,0.260222,Three
1714224629315901548,3.4251,0.4453,-0.512899,-0.00463008,0.265867,Three
1714224629322869212,3.45336,0.438416,-0.517137,0.096934,0.15542,Three
1714224629330574315,3.44649,0.425707,-0.515501,0.0560222,0.187881,Three
1714224629338004281,3.41641,0.410278,-0.510569,-0.0299258,0.266222,Three
1714224629345431248,3.43358,0.401452,-0.512796,0.136159,0.0993242,Three
1714224629352851170,3.42616,0.388834,-0.511833,0.183965,0.048575,Three
1714224629360270050,3.4327,0.377959,-0.512062,0.0944314,0.126483,Three
1714224629367406267,3.46655,0.371223,-0.517696,0.0211269,0.194457,Three
1714224629374944947,3.39599,0.351935,-0.505592,0.316296,-0.101941,Three
1714224629382091691,3.46237,0.348616,-0.515661,0.0351282,0.169281,Three
1714224629389711316,3.45414,0.336663,-0.514242,-0.0399274,0.23859,Three
1714224629397136763,3.4478,0.324411,-0.51243,0.276769,-0.0788974,Three
1714224629404250471,3.48644,0.317308,-0.518098,0.273825,-0.0862922,Three
1714224629411204443,3.46919,0.305695,-0.51553,0.309228,-0.123834,Three
1714224629418591317,3.4504,0.293191,-0.511858,0.343288,-0.166785,Three
1714224629424417481,3.49684,0.288371,-0.518364,0.333697,-0.160804,Three
1714224629430114196,3.51464,0.281787,-0.520929,0.326106,-0.156499,Three
1714224629435825840,3.51755,0.273352,-0.520789,0.34533,-0.178977,Three
1714224629441693953,3.47405,0.261352,-0.513754,0.412533,-0.249106,Three
1714224629447538451,3.44924,0.251138,-0.508932,0.450953,-0.296051,Three
1714224629453191244,3.47523,0.244754,-0.512746,0.452646,-0.297122,Three
1714224629458864925,3.51944,0.239783,-0.519447,0.44033,-0.2914,Three
1714224629465906659,3.54985,0.231832,-0.523364,0.445911,-0.301314,Three
1714224629473541503,3.47645,0.216489,-0.511344,0.517447,-0.375661,Three
1714224629480511649,3.51683,0.208959,-0.517354,0.524104,-0.389501,Three
1714224629487262418,3.54154,0.201062,-0.520259,0.524654,-0.39193,Three
1714224629501349053,3.43156,0.17677,-0.500978,-0.513661,0.628776,Three
1714224629507607321,3.56975,0.174083,-0.522885,0.588898,-0.472116,Three
1714224629513801411,3.55179,0.164772,-0.51954,0.61664,-0.501545,Three
